card_type,card_language,card_year,card_name,card_set_name,card_number,card_rarity,card_rarity_short,card_detail,set_type,image_url,card_special,info_intern
One Piece Card Game,Japanese,2022,Monet,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-082,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-082.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Mr.1(Daz.Bonez),Card Set(s)-ROMANCE DAWN- [OP-01],OP01-083,Uncommon,UC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-083.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Mr.2.Bon.Kurei(Bentham),Card Set(s)-ROMANCE DAWN- [OP-01],OP01-084,Uncommon,UC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-084.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Mr.3(Galdino),Card Set(s)-ROMANCE DAWN- [OP-01],OP01-085,Uncommon,UC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-085.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Overheat,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-086,Rare,R,EVENT,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-086.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Officer Agents,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-087,Common,C,EVENT,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-087.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Desert Spada,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-088,Uncommon,UC,EVENT,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-088.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Crescent Cutlass,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-089,Common,C,EVENT,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-089.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Baroque Works,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-090,Uncommon,UC,EVENT,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-090.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,King,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-091,Leader,L,LEADER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-091.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,King (Parallel),Card Set(s)-ROMANCE DAWN- [OP-01],OP01-091,Leader,L,LEADER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-091_p1.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Urashima,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-092,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-092.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Ulti,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-093,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-093.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Ulti (Parallel),Card Set(s)-ROMANCE DAWN- [OP-01],OP01-093,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-093_p1.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Kaido,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-094,Super Rare,SR,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-094.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Kaido (Parallel),Card Set(s)-ROMANCE DAWN- [OP-01],OP01-094,Super Rare,SR,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-094_p1.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Kyoshirou,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-095,Uncommon,UC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-095.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,King,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-096,Super Rare,SR,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-096.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,King (Parallel),Card Set(s)-ROMANCE DAWN- [OP-01],OP01-096,Super Rare,SR,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-096_p1.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Queen,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-097,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-097.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Queen (Parallel),Card Set(s)-ROMANCE DAWN- [OP-01],OP01-097,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-097_p1.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Kurozumi Orochi,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-098,Uncommon,UC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-098.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Kurozumi Semimaru,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-099,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-099.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Kurozumi Higurashi,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-100,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-100.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Sasaki,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-101,Uncommon,UC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-101.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Jack,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-102,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-102.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Jack (Parallel),Card Set(s)-ROMANCE DAWN- [OP-01],OP01-102,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-102_p1.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Scratchmen Apoo,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-103,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-103.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Speed,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-104,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-104.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Bao Huang,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-105,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-105.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Basil Hawkins,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-106,Uncommon,UC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-106.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Babanuki,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-107,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-107.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Hitokiri Kamazo,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-108,Uncommon,UC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-108.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Who's.Who,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-109,Uncommon,UC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-109.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Fukurokuju,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-110,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-110.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Black Maria,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-111,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-111.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Page One,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-112,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-112.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Holedem,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-113,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-113.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,X.Drake,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-114,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-114.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Elephant's Marchoo,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-115,Common,C,EVENT,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-115.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Artificial Devil Fruit SMILE,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-116,Uncommon,UC,EVENT,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-116.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Sheep's Horn,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-117,Common,C,EVENT,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-117.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Ulti-Mortar,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-118,Uncommon,UC,EVENT,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-118.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Thunder Bagua,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-119,Rare,R,EVENT,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-119.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Shanks,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-120,Secret Rare,SEC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-120.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Shanks (Parallel),Card Set(s)-ROMANCE DAWN- [OP-01],OP01-120,Secret Rare,SEC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-120_p1.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Shanks (Parallel),Card Set(s)-ROMANCE DAWN- [OP-01],OP01-120,Secret Rare,SEC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-120_p2.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Yamato,Card Set(s)-ROMANCE DAWN- [OP-01],OP01-121,Secret Rare,SEC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-121.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Yamato (Parallel),Card Set(s)-ROMANCE DAWN- [OP-01],OP01-121,Secret Rare,SEC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-121_p1.png,,Card Set(s)-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Monkey.D.Luffy,Card Set(s)ONE PIECE CARD GAME Promotion Pack 2022,P-001,Promo,P,CHARACTER,,https://asia-en.onepiece-cardgame.com//images/cardlist/card/P-001.png,,Card Set(s)ONE PIECE CARD GAME Promotion Pack 2022
One Piece Card Game,Japanese,2022,I Smell Adventure Ahead!,Card Set(s)ONE PIECE CARD GAME Promotion Pack 2022,P-002,Promo,P,EVENT,,https://asia-en.onepiece-cardgame.com//images/cardlist/card/P-002.png,,Card Set(s)ONE PIECE CARD GAME Promotion Pack 2022
One Piece Card Game,Japanese,2022,"Eustass""Captain""Kid",Card Set(s)ONE PIECE CARD GAME Promotion Pack 2022,P-003,Promo,P,CHARACTER,,https://asia-en.onepiece-cardgame.com//images/cardlist/card/P-003.png,,Card Set(s)ONE PIECE CARD GAME Promotion Pack 2022
One Piece Card Game,Japanese,2022,Crocodile,Card Set(s)ONE PIECE CARD GAME Promotion Pack 2022,P-004,Promo,P,CHARACTER,,https://asia-en.onepiece-cardgame.com//images/cardlist/card/P-004.png,,Card Set(s)ONE PIECE CARD GAME Promotion Pack 2022
One Piece Card Game,Japanese,2022,Kaido,Card Set(s)ONE PIECE CARD GAME Promotion Pack 2022,P-005,Promo,P,CHARACTER,,https://asia-en.onepiece-cardgame.com//images/cardlist/card/P-005.png,,Card Set(s)ONE PIECE CARD GAME Promotion Pack 2022
One Piece Card Game,Japanese,2022,Monkey.D.Luffy,Card Set(s)-Straw Hat Crew- [ST-01],ST01-001,Leader,L,LEADER,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-001.png,,Card Set(s)-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Usopp,Card Set(s)-Straw Hat Crew- [ST-01],ST01-002,Common,C,CHARACTER,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-002.png,,Card Set(s)-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Karoo,Card Set(s)-Straw Hat Crew- [ST-01],ST01-003,Common,C,CHARACTER,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-003.png,,Card Set(s)-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Sanji,Card Set(s)-Straw Hat Crew- [ST-01],ST01-004,Common,C,CHARACTER,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-004.png,,Card Set(s)-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Jinbe,Card Set(s)-Straw Hat Crew- [ST-01],ST01-005,Common,C,CHARACTER,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-005.png,,Card Set(s)-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Tony Tony.Chopper,Card Set(s)-Straw Hat Crew- [ST-01],ST01-006,Common,C,CHARACTER,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-006.png,,Card Set(s)-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Nami,Card Set(s)-Straw Hat Crew- [ST-01],ST01-007,Common,C,CHARACTER,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-007.png,,Card Set(s)-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Nico Robin,Card Set(s)-Straw Hat Crew- [ST-01],ST01-008,Common,C,CHARACTER,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-008.png,,Card Set(s)-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Nefeltari Vivi,Card Set(s)-Straw Hat Crew- [ST-01],ST01-009,Common,C,CHARACTER,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-009.png,,Card Set(s)-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Franky,Card Set(s)-Straw Hat Crew- [ST-01],ST01-010,Common,C,CHARACTER,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-010.png,,Card Set(s)-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Brook,Card Set(s)-Straw Hat Crew- [ST-01],ST01-011,Common,C,CHARACTER,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-011.png,,Card Set(s)-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Monkey.D.Luffy,Card Set(s)-Straw Hat Crew- [ST-01],ST01-012,Super Rare,SR,CHARACTER,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-012.png,,Card Set(s)-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Roronoa Zoro,Card Set(s)-Straw Hat Crew- [ST-01],ST01-013,Super Rare,SR,CHARACTER,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-013.png,,Card Set(s)-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Guard Point,Card Set(s)-Straw Hat Crew- [ST-01],ST01-014,Common,C,EVENT,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-014.png,,Card Set(s)-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Gum-Gum Jet Pistol,Card Set(s)-Straw Hat Crew- [ST-01],ST01-015,Common,C,EVENT,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-015.png,,Card Set(s)-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Diable Jambe,Card Set(s)-Straw Hat Crew- [ST-01],ST01-016,Common,C,EVENT,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-016.png,,Card Set(s)-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Thousand Sunny,Card Set(s)-Straw Hat Crew- [ST-01],ST01-017,Common,C,STAGE,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-017.png,,Card Set(s)-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,"Eustass""Captain""Kid",Card Set(s)-Worst Generation- [ST-02],ST02-001,Leader,L,LEADER,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-001.png,,Card Set(s)-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,Vito,Card Set(s)-Worst Generation- [ST-02],ST02-002,Common,C,CHARACTER,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-002.png,,Card Set(s)-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,Urouge,Card Set(s)-Worst Generation- [ST-02],ST02-003,Common,C,CHARACTER,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-003.png,,Card Set(s)-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,"Capone""Gang""Bege",Card Set(s)-Worst Generation- [ST-02],ST02-004,Common,C,CHARACTER,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-004.png,,Card Set(s)-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,Killer,Card Set(s)-Worst Generation- [ST-02],ST02-005,Common,C,CHARACTER,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-005.png,,Card Set(s)-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,Koby,Card Set(s)-Worst Generation- [ST-02],ST02-006,Common,C,CHARACTER,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-006.png,,Card Set(s)-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,Jewelry Bonney,Card Set(s)-Worst Generation- [ST-02],ST02-007,Common,C,CHARACTER,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-007.png,,Card Set(s)-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,Scratchmen Apoo,Card Set(s)-Worst Generation- [ST-02],ST02-008,Common,C,CHARACTER,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-008.png,,Card Set(s)-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,Trafalgar Law,Card Set(s)-Worst Generation- [ST-02],ST02-009,Super Rare,SR,CHARACTER,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-009.png,,Card Set(s)-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,Basil Hawkins,Card Set(s)-Worst Generation- [ST-02],ST02-010,Common,C,CHARACTER,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-010.png,,Card Set(s)-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,Heat,Card Set(s)-Worst Generation- [ST-02],ST02-011,Common,C,CHARACTER,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-011.png,,Card Set(s)-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,Bepo,Card Set(s)-Worst Generation- [ST-02],ST02-012,Common,C,CHARACTER,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-012.png,,Card Set(s)-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,"Eustass""Captain""Kid",Card Set(s)-Worst Generation- [ST-02],ST02-013,Super Rare,SR,CHARACTER,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-013.png,,Card Set(s)-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,X.Drake,Card Set(s)-Worst Generation- [ST-02],ST02-014,Common,C,CHARACTER,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-014.png,,Card Set(s)-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,Scalpel,Card Set(s)-Worst Generation- [ST-02],ST02-015,Common,C,EVENT,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-015.png,,Card Set(s)-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,Repel,Card Set(s)-Worst Generation- [ST-02],ST02-016,Common,C,EVENT,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-016.png,,Card Set(s)-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,Straw Sword,Card Set(s)-Worst Generation- [ST-02],ST02-017,Common,C,EVENT,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-017.png,,Card Set(s)-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,Crocodile,Card Set(s)-The Seven Warlords of the Sea- [ST-03],ST03-001,Leader,L,LEADER,[ST-03],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST03-001.png,,Card Set(s)-The Seven Warlords of the Sea- [ST-03]
One Piece Card Game,Japanese,2022,Edward Weevil,Card Set(s)-The Seven Warlords of the Sea- [ST-03],ST03-002,Common,C,CHARACTER,[ST-03],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST03-002.png,,Card Set(s)-The Seven Warlords of the Sea- [ST-03]
One Piece Card Game,Japanese,2022,Crocodile,Card Set(s)-The Seven Warlords of the Sea- [ST-03],ST03-003,Super Rare,SR,CHARACTER,[ST-03],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST03-003.png,,Card Set(s)-The Seven Warlords of the Sea- [ST-03]
One Piece Card Game,Japanese,2022,Gecko Moria,Card Set(s)-The Seven Warlords of the Sea- [ST-03],ST03-004,Common,C,CHARACTER,[ST-03],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST03-004.png,,Card Set(s)-The Seven Warlords of the Sea- [ST-03]
One Piece Card Game,Japanese,2022,Dracule Mihawk,Card Set(s)-The Seven Warlords of the Sea- [ST-03],ST03-005,Common,C,CHARACTER,[ST-03],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST03-005.png,,Card Set(s)-The Seven Warlords of the Sea- [ST-03]
One Piece Card Game,Japanese,2022,Jinbe,Card Set(s)-The Seven Warlords of the Sea- [ST-03],ST03-006,Common,C,CHARACTER,[ST-03],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST03-006.png,,Card Set(s)-The Seven Warlords of the Sea- [ST-03]
One Piece Card Game,Japanese,2022,Sentomaru,Card Set(s)-The Seven Warlords of the Sea- [ST-03],ST03-007,Common,C,CHARACTER,[ST-03],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST03-007.png,,Card Set(s)-The Seven Warlords of the Sea- [ST-03]
One Piece Card Game,Japanese,2022,Trafalgar Law,Card Set(s)-The Seven Warlords of the Sea- [ST-03],ST03-008,Common,C,CHARACTER,[ST-03],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST03-008.png,,Card Set(s)-The Seven Warlords of the Sea- [ST-03]
One Piece Card Game,Japanese,2022,Donquixote Doflamingo,Card Set(s)-The Seven Warlords of the Sea- [ST-03],ST03-009,Super Rare,SR,CHARACTER,[ST-03],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST03-009.png,,Card Set(s)-The Seven Warlords of the Sea- [ST-03]
One Piece Card Game,Japanese,2022,Bartholomew Kuma,Card Set(s)-The Seven Warlords of the Sea- [ST-03],ST03-010,Common,C,CHARACTER,[ST-03],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST03-010.png,,Card Set(s)-The Seven Warlords of the Sea- [ST-03]
One Piece Card Game,Japanese,2022,Buggy,Card Set(s)-The Seven Warlords of the Sea- [ST-03],ST03-011,Common,C,CHARACTER,[ST-03],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST03-011.png,,Card Set(s)-The Seven Warlords of the Sea- [ST-03]
One Piece Card Game,Japanese,2022,Pacifista,Card Set(s)-The Seven Warlords of the Sea- [ST-03],ST03-012,Common,C,CHARACTER,[ST-03],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST03-012.png,,Card Set(s)-The Seven Warlords of the Sea- [ST-03]
One Piece Card Game,Japanese,2022,Boa Hancock,Card Set(s)-The Seven Warlords of the Sea- [ST-03],ST03-013,Common,C,CHARACTER,[ST-03],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST03-013.png,,Card Set(s)-The Seven Warlords of the Sea- [ST-03]
