card_type,card_language,card_year,card_name,card_set_name,card_number,card_rarity,card_rarity_short,card_detail,set_type,image_url,card_special,info_intern
One Piece Card Game,Japanese,2022,Urashima,-ROMANCE DAWN- [OP-01],OP01-092,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-092.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Ulti,-ROMANCE DAWN- [OP-01],OP01-093,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-093.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Ulti (Parallel),-ROMANCE DAWN- [OP-01],OP01-093,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-093_p1.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Kaido,-ROMANCE DAWN- [OP-01],OP01-094,Super Rare,SR,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-094.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Kaido (Parallel),-ROMANCE DAWN- [OP-01],OP01-094,Super Rare,SR,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-094_p1.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Kyoshirou,-ROMANCE DAWN- [OP-01],OP01-095,Uncommon,UC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-095.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,King,-ROMANCE DAWN- [OP-01],OP01-096,Super Rare,SR,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-096.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,King (Parallel),-ROMANCE DAWN- [OP-01],OP01-096,Super Rare,SR,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-096_p1.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Queen,-ROMANCE DAWN- [OP-01],OP01-097,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-097.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Queen (Parallel),-ROMANCE DAWN- [OP-01],OP01-097,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-097_p1.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Kurozumi Orochi,-ROMANCE DAWN- [OP-01],OP01-098,Uncommon,UC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-098.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Kurozumi Semimaru,-ROMANCE DAWN- [OP-01],OP01-099,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-099.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Kurozumi Higurashi,-ROMANCE DAWN- [OP-01],OP01-100,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-100.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Sasaki,-ROMANCE DAWN- [OP-01],OP01-101,Uncommon,UC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-101.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Jack,-ROMANCE DAWN- [OP-01],OP01-102,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-102.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Jack (Parallel),-ROMANCE DAWN- [OP-01],OP01-102,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-102_p1.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Scratchmen Apoo,-ROMANCE DAWN- [OP-01],OP01-103,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-103.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Speed,-ROMANCE DAWN- [OP-01],OP01-104,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-104.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Bao Huang,-ROMANCE DAWN- [OP-01],OP01-105,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-105.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Basil Hawkins,-ROMANCE DAWN- [OP-01],OP01-106,Uncommon,UC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-106.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Babanuki,-ROMANCE DAWN- [OP-01],OP01-107,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-107.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Hitokiri Kamazo,-ROMANCE DAWN- [OP-01],OP01-108,Uncommon,UC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-108.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Who's.Who,-ROMANCE DAWN- [OP-01],OP01-109,Uncommon,UC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-109.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Fukurokuju,-ROMANCE DAWN- [OP-01],OP01-110,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-110.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Black Maria,-ROMANCE DAWN- [OP-01],OP01-111,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-111.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Page One,-ROMANCE DAWN- [OP-01],OP01-112,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-112.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Holedem,-ROMANCE DAWN- [OP-01],OP01-113,Common,C,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-113.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,X.Drake,-ROMANCE DAWN- [OP-01],OP01-114,Rare,R,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-114.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Elephant's Marchoo,-ROMANCE DAWN- [OP-01],OP01-115,Common,C,EVENT,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-115.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Artificial Devil Fruit SMILE,-ROMANCE DAWN- [OP-01],OP01-116,Uncommon,UC,EVENT,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-116.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Sheep's Horn,-ROMANCE DAWN- [OP-01],OP01-117,Common,C,EVENT,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-117.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Ulti-Mortar,-ROMANCE DAWN- [OP-01],OP01-118,Uncommon,UC,EVENT,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-118.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Thunder Bagua,-ROMANCE DAWN- [OP-01],OP01-119,Rare,R,EVENT,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-119.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Shanks,-ROMANCE DAWN- [OP-01],OP01-120,Secret Rare,SEC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-120.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Shanks (Parallel),-ROMANCE DAWN- [OP-01],OP01-120,Secret Rare,SEC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-120_p1.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Shanks (Parallel),-ROMANCE DAWN- [OP-01],OP01-120,Secret Rare,SEC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-120_p2.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Yamato,-ROMANCE DAWN- [OP-01],OP01-121,Secret Rare,SEC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-121.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Yamato (Parallel),-ROMANCE DAWN- [OP-01],OP01-121,Secret Rare,SEC,CHARACTER,[OP-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/OP01-121_p1.png,,-ROMANCE DAWN- [OP-01]
One Piece Card Game,Japanese,2022,Monkey.D.Luffy,ONE PIECE CARD GAME Promotion Pack 2022,P-001,Promo,P,CHARACTER,,https://asia-en.onepiece-cardgame.com//images/cardlist/card/P-001.png,,ONE PIECE CARD GAME Promotion Pack 2022
One Piece Card Game,Japanese,2022,I Smell Adventure Ahead!,ONE PIECE CARD GAME Promotion Pack 2022,P-002,Promo,P,EVENT,,https://asia-en.onepiece-cardgame.com//images/cardlist/card/P-002.png,,ONE PIECE CARD GAME Promotion Pack 2022
One Piece Card Game,Japanese,2022,"Eustass""Captain""Kid",ONE PIECE CARD GAME Promotion Pack 2022,P-003,Promo,P,CHARACTER,,https://asia-en.onepiece-cardgame.com//images/cardlist/card/P-003.png,,ONE PIECE CARD GAME Promotion Pack 2022
One Piece Card Game,Japanese,2022,Crocodile,ONE PIECE CARD GAME Promotion Pack 2022,P-004,Promo,P,CHARACTER,,https://asia-en.onepiece-cardgame.com//images/cardlist/card/P-004.png,,ONE PIECE CARD GAME Promotion Pack 2022
One Piece Card Game,Japanese,2022,Kaido,ONE PIECE CARD GAME Promotion Pack 2022,P-005,Promo,P,CHARACTER,,https://asia-en.onepiece-cardgame.com//images/cardlist/card/P-005.png,,ONE PIECE CARD GAME Promotion Pack 2022
One Piece Card Game,Japanese,2022,Monkey.D.Luffy,-Straw Hat Crew- [ST-01],ST01-001,Leader,L,LEADER,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-001.png,,-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Usopp,-Straw Hat Crew- [ST-01],ST01-002,Common,C,CHARACTER,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-002.png,,-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Karoo,-Straw Hat Crew- [ST-01],ST01-003,Common,C,CHARACTER,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-003.png,,-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Sanji,-Straw Hat Crew- [ST-01],ST01-004,Common,C,CHARACTER,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-004.png,,-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Jinbe,-Straw Hat Crew- [ST-01],ST01-005,Common,C,CHARACTER,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-005.png,,-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Tony Tony.Chopper,-Straw Hat Crew- [ST-01],ST01-006,Common,C,CHARACTER,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-006.png,,-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Nami,-Straw Hat Crew- [ST-01],ST01-007,Common,C,CHARACTER,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-007.png,,-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Nico Robin,-Straw Hat Crew- [ST-01],ST01-008,Common,C,CHARACTER,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-008.png,,-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Nefeltari Vivi,-Straw Hat Crew- [ST-01],ST01-009,Common,C,CHARACTER,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-009.png,,-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Franky,-Straw Hat Crew- [ST-01],ST01-010,Common,C,CHARACTER,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-010.png,,-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Brook,-Straw Hat Crew- [ST-01],ST01-011,Common,C,CHARACTER,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-011.png,,-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Monkey.D.Luffy,-Straw Hat Crew- [ST-01],ST01-012,Super Rare,SR,CHARACTER,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-012.png,,-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Roronoa Zoro,-Straw Hat Crew- [ST-01],ST01-013,Super Rare,SR,CHARACTER,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-013.png,,-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Guard Point,-Straw Hat Crew- [ST-01],ST01-014,Common,C,EVENT,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-014.png,,-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Gum-Gum Jet Pistol,-Straw Hat Crew- [ST-01],ST01-015,Common,C,EVENT,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-015.png,,-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Diable Jambe,-Straw Hat Crew- [ST-01],ST01-016,Common,C,EVENT,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-016.png,,-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,Thousand Sunny,-Straw Hat Crew- [ST-01],ST01-017,Common,C,STAGE,[ST-01],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST01-017.png,,-Straw Hat Crew- [ST-01]
One Piece Card Game,Japanese,2022,"Eustass""Captain""Kid",-Worst Generation- [ST-02],ST02-001,Leader,L,LEADER,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-001.png,,-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,Vito,-Worst Generation- [ST-02],ST02-002,Common,C,CHARACTER,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-002.png,,-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,Urouge,-Worst Generation- [ST-02],ST02-003,Common,C,CHARACTER,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-003.png,,-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,"Capone""Gang""Bege",-Worst Generation- [ST-02],ST02-004,Common,C,CHARACTER,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-004.png,,-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,Killer,-Worst Generation- [ST-02],ST02-005,Common,C,CHARACTER,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-005.png,,-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,Koby,-Worst Generation- [ST-02],ST02-006,Common,C,CHARACTER,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-006.png,,-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,Jewelry Bonney,-Worst Generation- [ST-02],ST02-007,Common,C,CHARACTER,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-007.png,,-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,Scratchmen Apoo,-Worst Generation- [ST-02],ST02-008,Common,C,CHARACTER,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-008.png,,-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,Trafalgar Law,-Worst Generation- [ST-02],ST02-009,Super Rare,SR,CHARACTER,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-009.png,,-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,Basil Hawkins,-Worst Generation- [ST-02],ST02-010,Common,C,CHARACTER,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-010.png,,-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,Heat,-Worst Generation- [ST-02],ST02-011,Common,C,CHARACTER,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-011.png,,-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,Bepo,-Worst Generation- [ST-02],ST02-012,Common,C,CHARACTER,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-012.png,,-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,"Eustass""Captain""Kid",-Worst Generation- [ST-02],ST02-013,Super Rare,SR,CHARACTER,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-013.png,,-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,X.Drake,-Worst Generation- [ST-02],ST02-014,Common,C,CHARACTER,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-014.png,,-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,Scalpel,-Worst Generation- [ST-02],ST02-015,Common,C,EVENT,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-015.png,,-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,Repel,-Worst Generation- [ST-02],ST02-016,Common,C,EVENT,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-016.png,,-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,Straw Sword,-Worst Generation- [ST-02],ST02-017,Common,C,EVENT,[ST-02],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST02-017.png,,-Worst Generation- [ST-02]
One Piece Card Game,Japanese,2022,Crocodile,-The Seven Warlords of the Sea- [ST-03],ST03-001,Leader,L,LEADER,[ST-03],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST03-001.png,,-The Seven Warlords of the Sea- [ST-03]
One Piece Card Game,Japanese,2022,Edward Weevil,-The Seven Warlords of the Sea- [ST-03],ST03-002,Common,C,CHARACTER,[ST-03],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST03-002.png,,-The Seven Warlords of the Sea- [ST-03]
One Piece Card Game,Japanese,2022,Crocodile,-The Seven Warlords of the Sea- [ST-03],ST03-003,Super Rare,SR,CHARACTER,[ST-03],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST03-003.png,,-The Seven Warlords of the Sea- [ST-03]
One Piece Card Game,Japanese,2022,Gecko Moria,-The Seven Warlords of the Sea- [ST-03],ST03-004,Common,C,CHARACTER,[ST-03],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST03-004.png,,-The Seven Warlords of the Sea- [ST-03]
One Piece Card Game,Japanese,2022,Dracule Mihawk,-The Seven Warlords of the Sea- [ST-03],ST03-005,Common,C,CHARACTER,[ST-03],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST03-005.png,,-The Seven Warlords of the Sea- [ST-03]
One Piece Card Game,Japanese,2022,Jinbe,-The Seven Warlords of the Sea- [ST-03],ST03-006,Common,C,CHARACTER,[ST-03],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST03-006.png,,-The Seven Warlords of the Sea- [ST-03]
One Piece Card Game,Japanese,2022,Sentomaru,-The Seven Warlords of the Sea- [ST-03],ST03-007,Common,C,CHARACTER,[ST-03],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST03-007.png,,-The Seven Warlords of the Sea- [ST-03]
One Piece Card Game,Japanese,2022,Trafalgar Law,-The Seven Warlords of the Sea- [ST-03],ST03-008,Common,C,CHARACTER,[ST-03],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST03-008.png,,-The Seven Warlords of the Sea- [ST-03]
One Piece Card Game,Japanese,2022,Donquixote Doflamingo,-The Seven Warlords of the Sea- [ST-03],ST03-009,Super Rare,SR,CHARACTER,[ST-03],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST03-009.png,,-The Seven Warlords of the Sea- [ST-03]
One Piece Card Game,Japanese,2022,Bartholomew Kuma,-The Seven Warlords of the Sea- [ST-03],ST03-010,Common,C,CHARACTER,[ST-03],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST03-010.png,,-The Seven Warlords of the Sea- [ST-03]
One Piece Card Game,Japanese,2022,Buggy,-The Seven Warlords of the Sea- [ST-03],ST03-011,Common,C,CHARACTER,[ST-03],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST03-011.png,,-The Seven Warlords of the Sea- [ST-03]
One Piece Card Game,Japanese,2022,Pacifista,-The Seven Warlords of the Sea- [ST-03],ST03-012,Common,C,CHARACTER,[ST-03],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST03-012.png,,-The Seven Warlords of the Sea- [ST-03]
One Piece Card Game,Japanese,2022,Boa Hancock,-The Seven Warlords of the Sea- [ST-03],ST03-013,Common,C,CHARACTER,[ST-03],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST03-013.png,,-The Seven Warlords of the Sea- [ST-03]
One Piece Card Game,Japanese,2022,Marshall.D.Teach,-The Seven Warlords of the Sea- [ST-03],ST03-014,Common,C,CHARACTER,[ST-03],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST03-014.png,,-The Seven Warlords of the Sea- [ST-03]
One Piece Card Game,Japanese,2022,Sables,-The Seven Warlords of the Sea- [ST-03],ST03-015,Common,C,EVENT,[ST-03],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST03-015.png,,-The Seven Warlords of the Sea- [ST-03]
One Piece Card Game,Japanese,2022,Thrust Pad Cannon,-The Seven Warlords of the Sea- [ST-03],ST03-016,Common,C,EVENT,[ST-03],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST03-016.png,,-The Seven Warlords of the Sea- [ST-03]
One Piece Card Game,Japanese,2022,Love-Love Mellow,-The Seven Warlords of the Sea- [ST-03],ST03-017,Common,C,EVENT,[ST-03],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST03-017.png,,-The Seven Warlords of the Sea- [ST-03]
One Piece Card Game,Japanese,2022,Kaido,-Animal Kingdom Pirates- [ST-04],ST04-001,Leader,L,LEADER,[ST-04],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST04-001.png,,-Animal Kingdom Pirates- [ST-04]
One Piece Card Game,Japanese,2022,Ulti,-Animal Kingdom Pirates- [ST-04],ST04-002,Common,C,CHARACTER,[ST-04],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST04-002.png,,-Animal Kingdom Pirates- [ST-04]
One Piece Card Game,Japanese,2022,Kaido,-Animal Kingdom Pirates- [ST-04],ST04-003,Super Rare,SR,CHARACTER,[ST-04],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST04-003.png,,-Animal Kingdom Pirates- [ST-04]
One Piece Card Game,Japanese,2022,King,-Animal Kingdom Pirates- [ST-04],ST04-004,Super Rare,SR,CHARACTER,[ST-04],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST04-004.png,,-Animal Kingdom Pirates- [ST-04]
One Piece Card Game,Japanese,2022,Queen,-Animal Kingdom Pirates- [ST-04],ST04-005,Common,C,CHARACTER,[ST-04],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST04-005.png,,-Animal Kingdom Pirates- [ST-04]
One Piece Card Game,Japanese,2022,Sasaki,-Animal Kingdom Pirates- [ST-04],ST04-006,Common,C,CHARACTER,[ST-04],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST04-006.png,,-Animal Kingdom Pirates- [ST-04]
One Piece Card Game,Japanese,2022,Sheepshead,-Animal Kingdom Pirates- [ST-04],ST04-007,Common,C,CHARACTER,[ST-04],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST04-007.png,,-Animal Kingdom Pirates- [ST-04]
One Piece Card Game,Japanese,2022,Jack,-Animal Kingdom Pirates- [ST-04],ST04-008,Common,C,CHARACTER,[ST-04],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST04-008.png,,-Animal Kingdom Pirates- [ST-04]
One Piece Card Game,Japanese,2022,Ginrummy,-Animal Kingdom Pirates- [ST-04],ST04-009,Common,C,CHARACTER,[ST-04],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST04-009.png,,-Animal Kingdom Pirates- [ST-04]
One Piece Card Game,Japanese,2022,Who's.Who,-Animal Kingdom Pirates- [ST-04],ST04-010,Common,C,CHARACTER,[ST-04],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST04-010.png,,-Animal Kingdom Pirates- [ST-04]
One Piece Card Game,Japanese,2022,Black Maria,-Animal Kingdom Pirates- [ST-04],ST04-011,Common,C,CHARACTER,[ST-04],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST04-011.png,,-Animal Kingdom Pirates- [ST-04]
One Piece Card Game,Japanese,2022,Page One,-Animal Kingdom Pirates- [ST-04],ST04-012,Common,C,CHARACTER,[ST-04],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST04-012.png,,-Animal Kingdom Pirates- [ST-04]
One Piece Card Game,Japanese,2022,X.Drake,-Animal Kingdom Pirates- [ST-04],ST04-013,Common,C,CHARACTER,[ST-04],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST04-013.png,,-Animal Kingdom Pirates- [ST-04]
One Piece Card Game,Japanese,2022,"Lead Performer ""Disaster""",-Animal Kingdom Pirates- [ST-04],ST04-014,Common,C,EVENT,[ST-04],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST04-014.png,,-Animal Kingdom Pirates- [ST-04]
One Piece Card Game,Japanese,2022,Brachio Bomber,-Animal Kingdom Pirates- [ST-04],ST04-015,Common,C,EVENT,[ST-04],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST04-015.png,,-Animal Kingdom Pirates- [ST-04]
One Piece Card Game,Japanese,2022,Blast Breath,-Animal Kingdom Pirates- [ST-04],ST04-016,Common,C,EVENT,[ST-04],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST04-016.png,,-Animal Kingdom Pirates- [ST-04]
One Piece Card Game,Japanese,2022,Onigashima Island,-Animal Kingdom Pirates- [ST-04],ST04-017,Common,C,STAGE,[ST-04],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST04-017.png,,-Animal Kingdom Pirates- [ST-04]
One Piece Card Game,Japanese,2022,Shanks,-ONE PIECE FILM edition- [ST-05],ST05-001,Leader,L,LEADER,[ST-05],https://asia-en.onepiece-cardgame.com//images/cardlist/card/ST05-001.png,,-ONE PIECE FILM edition- [ST-05]
